id,TtlPrc,UntPrc,Year,Elvt,RmNum,HllNum,KchNum,BthNum,Lat,Lng,TspNum,TspDst,AtrNum,AtrDst,EdcNum,EdcDst,HthNum,HthDst,RstNum,RstDst,RtlNum,RtlDst,TrfV,AgrPct,DstPct,HppPct,SadPct,FeaPct
101102604896,3350,49971,2003,0,1,1,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102604898,4200,65188,2005,1,1,1,1,1,40.0450066772894,116.430531676478,39,441,22,535,64,520,13,516,100,272,46,410,0,14,8,32,25,19
101102604924,7980,133000,1984,0,2,1,1,1,39.9600842916374,116.379152687699,51,380,21,713,100,388,25,440,100,119,27,506,0,14,9,31,25,18
101102604925,4150,33227,2002,0,3,1,1,2,40.2256639760006,116.265995466523,51,367,4,532,60,654,8,408,96,154,23,487,0,0,0,0,0,0
101102604927,4000,126383,2004,1,1,1,1,1,39.8989551197906,116.341894748028,45,479,21,542,77,436,26,594,100,108,28,460,0,12,10,30,27,19
101102604933,3750,50478,2000,0,2,1,1,1,40.0677906455432,116.431709982917,33,553,4,652,65,346,23,578,100,346,21,596,0,11,10,44,17,15
101102604963,3800,39489,2012,1,2,1,1,1,39.7620991029889,116.167532077405,32,381,12,155,42,264,5,477,62,63,16,393,0,13,7,32,28,18
101102604964,2950,46560,2000,1,1,1,1,1,39.9184039328251,116.603896450052,42,386,8,391,57,528,17,504,94,101,39,391,0,11,7,33,25,21
101102604983,8500,93944,2003,1,2,2,1,1,39.9510017194831,116.433626113485,43,422,19,505,98,463,16,571,100,200,51,477,33.01222222,15,9,36,19,19
101102604990,4200,44244,1999,0,3,1,1,1,40.1264958411556,116.674302317584,50,214,11,524,60,330,15,658,86,273,29,366,0,11,7,37,24,19
101102604992,3950,54274,2001,1,1,1,1,1,39.8535159860861,116.419149564463,44,337,1,761,76,477,21,542,100,219,44,399,0,13,11,32,23,19
101102604997,12300,104088,2005,1,2,1,1,2,39.9889798313006,116.310478613055,28,434,19,615,100,352,16,586,100,108,37,284,31.53875,16,12,30,21,18
101102605008,3280,55887,1992,0,2,1,1,1,39.8683370944038,116.292048871212,44,448,5,534,81,524,16,572,100,259,25,579,0,11,9,40,21,16
101102605022,9800,46146,2009,1,4,2,1,3,39.910179936851,116.574290349478,16,574,7,817,69,598,10,449,100,160,29,402,0,12,8,35,25,17
101102605029,3250,128459,2006,1,1,0,1,1,39.8989551197906,116.341894748028,45,479,21,542,77,436,26,594,100,108,28,460,0,12,10,30,27,19
101102605044,2750,43493,1994,0,2,1,1,1,40.2167634717294,116.255109369167,50,322,4,627,100,453,18,599,100,255,33,387,0,0,0,0,0,0
101102605046,6780,49938,2005,1,3,1,1,2,39.852865059509,116.571237893881,20,382,0,1000,29,376,8,252,75,130,21,411,0,17,5,23,12,40
101102605068,7900,63322,2001,1,2,2,1,2,39.8516383717995,116.361055604556,30,510,7,616,47,439,7,410,89,188,24,504,0,12,8,30,23,24
101102605080,8500,82277,2002,0,3,2,1,2,39.8958181990429,116.413069286601,44,419,50,551,35,371,20,620,100,255,23,475,0,11,9,36,22,19
101102605096,3100,49490,2009,1,1,1,1,1,39.888121592379,116.679696926934,54,446,8,775,85,543,10,640,100,249,45,322,0,13,8,34,26,16
101102605105,4930,38988,2008,1,3,1,1,2,40.0889635462837,116.318301674572,38,326,4,686,97,525,22,466,96,197,32,450,0,12,8,29,32,17
101102605113,5880,55857,2000,1,2,1,1,1,39.8753910995828,116.473465424767,54,394,25,479,69,628,21,647,100,141,42,374,30.90212963,17,7,31,26,16
101102605134,5100,56186,2009,1,2,2,1,1,39.9235145145253,116.612978303487,22,504,0,1000,61,599,10,656,72,351,23,469,0,13,8,32,26,19
101102605138,2780,48433,1977,0,3,1,1,1,39.9168951427043,116.198783906911,51,363,14,456,94,387,22,514,100,169,42,288,0,11,8,35,26,17
101102605148,5600,46148,2003,0,3,1,1,1,40.0522574000654,116.412164436936,34,386,9,568,41,360,17,495,100,163,49,237,0,11,7,31,31,18
101102605162,8500,58057,2001,0,4,2,1,2,40.0464068110977,116.325604389927,31,505,7,667,63,520,4,405,96,276,17,626,0,13,9,33,26,17
101102605163,3400,39252,2014,1,2,1,1,1,39.692125301304,116.330409377591,40,541,3,310,19,369,2,136,58,96,12,406,0,0,0,0,0,0
101102605173,5200,57708,2005,1,2,1,1,1,39.8575721021993,116.316964464176,40,402,3,478,74,333,10,540,100,140,45,362,0,30,13,22,19,14
101102605180,6800,53401,2002,1,3,2,1,2,40.0479006874972,116.427491585157,31,489,17,240,60,394,22,580,100,46,53,330,0,11,8,38,23,18
101102605181,4820,79881,2000,1,1,0,1,1,39.9023461468788,116.423430499557,53,282,39,309,88,285,58,588,100,55,58,230,0,13,9,29,30,16
101102605188,2650,64999,2006,1,1,0,1,1,39.9348344666747,116.513227281454,47,474,11,589,92,487,25,620,100,201,51,376,0,10,8,42,23,14
101102605197,4000,70759,1966,0,2,1,1,1,39.9702791852882,116.429802768929,54,396,12,531,100,364,21,567,100,209,37,496,39.42583333,11,9,33,29,15
101102605223,5420,49849,2004,1,2,2,1,2,40.0464759399526,116.423011096884,33,411,21,527,58,353,19,483,100,90,54,328,26.11657407,11,8,38,23,18
101102605235,4650,93449,1980,0,2,1,1,1,39.8893562778842,116.377130705301,52,400,24,446,84,524,24,546,100,221,27,423,0,13,8,33,25,18
101102605259,2600,46763,2004,1,1,0,0,0,39.9145734947307,116.651144504588,51,304,14,597,92,293,20,609,100,113,56,313,0,12,7,38,26,14
101102605261,4900,54001,2011,1,2,1,1,1,39.8310749791921,116.535305818109,21,666,3,678,9,617,7,653,41,566,18,629,0,23,16,19,19,21
101102605264,8860,67935,1998,1,3,1,1,1,39.9005880366379,116.47672430648,52,340,20,583,84,418,32,550,100,158,53,257,37.61875,11,8,37,22,20
101102605280,5500,114560,2002,0,1,1,1,1,39.9400660379101,116.435252854933,29,375,27,496,100,342,49,456,100,146,47,458,0,12,8,34,23,20
101102605282,8000,99751,1990,1,3,1,1,1,39.9767314947338,116.311508684712,47,323,17,552,100,213,36,426,100,229,49,356,0,14,10,33,23,18
101102605283,5680,89902,1986,1,2,1,1,1,39.9006999412493,116.348664204978,37,539,51,451,75,523,19,650,100,393,23,537,61.0462963,11,9,33,26,19
101102605285,21000,146240,2000,1,3,2,1,1,39.9776044229741,116.305490248897,48,325,6,431,100,407,38,435,100,303,34,416,0,14,9,32,25,19
101102605286,6200,54277,2002,0,3,1,1,2,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102605297,2600,48095,2013,1,2,1,1,1,40.2127337250287,116.290308118625,28,448,0,1000,8,487,5,691,39,480,10,556,0,0,0,0,0,0
101102605308,7700,67039,2006,1,3,1,1,1,39.842891526092,116.3131768614,32,450,1,336,68,556,13,612,74,127,15,579,32.97337963,15,8,32,27,16
101102605325,3300,34148,2003,0,2,2,1,2,39.7848222393952,116.298636257805,29,442,5,552,36,516,5,426,100,254,37,430,0,13,5,31,28,20
101102605327,2800,36540,1994,0,2,1,1,1,39.9574872418992,116.396804976665,42,299,45,481,85,384,18,583,100,248,27,600,27.69342593,13,9,36,22,18
101102605339,2350,35661,1994,0,2,1,1,1,39.9574872418992,116.396804976665,42,299,45,481,85,384,18,583,100,248,27,600,27.69342593,13,9,36,22,18
101102605342,2400,46163,1999,0,1,1,1,1,39.9333048593011,116.695305742441,39,493,6,642,21,596,5,582,67,233,19,575,31.61027778,15,7,32,28,15
101102605345,4700,45885,2004,1,2,1,1,1,39.9031439324289,116.647128032432,51,511,11,714,80,411,19,570,100,163,53,405,0,13,7,32,26,19
101102605388,11000,58642,2004,0,4,2,1,2,40.0836475277804,116.423634038518,43,416,3,572,70,501,22,514,98,373,32,419,18.46564815,6,2,43,34,13
101102605394,9500,59227,2003,0,3,2,1,2,39.7545905574191,116.546747237152,50,465,5,638,44,532,1,563,68,471,20,667,0,12,8,36,24,18
101102605400,4700,48414,1999,0,2,1,1,1,40.0672545216201,116.424665593277,37,328,19,332,76,485,28,533,100,155,57,316,0,13,9,35,21,21
101102605411,1100,23315,2009,1,2,0,0,1,40.0632410014969,116.336676902745,44,404,6,403,66,435,11,444,93,62,36,346,0,11,10,38,24,14
101102605432,4200,67061,1989,0,2,1,1,1,39.9629950745238,116.449454509893,50,343,28,565,85,417,21,695,100,187,41,357,36.39662037,12,10,33,22,21
101102605447,5350,77090,1984,0,3,1,1,1,39.9839907895614,116.419703096725,52,417,24,422,100,545,31,463,100,249,32,469,0,12,8,33,26,19
101102605456,5790,108023,1990,0,2,1,1,1,39.9322982664397,116.321575796037,51,378,18,698,100,153,20,681,89,151,14,652,30.29444444,13,9,34,26,15
101102605458,3500,31589,2005,0,3,1,1,1,39.7662167150493,116.171686775423,20,450,10,532,45,534,7,300,61,255,19,474,0,10,6,45,21,16
101102605465,3800,43880,2010,0,3,1,1,1,39.9256164873225,116.57443026146,25,553,2,609,83,572,20,505,95,169,30,452,0,13,7,39,22,17
101102605475,6450,68385,2009,1,2,1,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102605495,5950,66787,2017,0,2,1,1,1,39.8189540048203,116.310945913378,24,678,1,933,9,457,2,470,18,655,5,575,0,13,10,25,29,21
101102605497,6350,59313,1997,1,2,1,1,1,39.8817786418495,116.455086458745,37,352,34,513,82,446,38,618,100,164,25,533,34.13185185,12,8,34,25,19
101102605510,9000,135747,1989,1,2,1,1,1,39.9153670487555,116.371561853428,52,371,31,508,90,431,25,483,100,227,42,613,0,12,9,37,18,21
101102605519,13500,138136,2009,1,2,2,1,1,39.890268366761,116.38284279109,53,407,54,518,83,572,21,463,100,281,23,528,47.78763889,10,9,35,23,21
101102605543,3050,51098,2005,0,1,1,1,1,39.8826895163409,116.673075465816,28,433,2,134,53,587,10,498,100,87,30,466,0,13,6,33,28,16
101102605555,3500,46924,2004,1,1,1,1,1,39.9206284862634,116.691475412662,18,545,8,628,33,441,4,525,76,209,12,504,0,12,10,30,33,12
101102605561,3990,50170,1999,1,2,1,1,1,40.0464759399526,116.423011096884,33,411,21,527,58,353,19,483,100,90,54,328,26.11657407,11,8,38,23,18
101102605589,3300,54872,1987,0,2,1,1,1,40.0849983307185,116.323859108982,50,468,11,577,70,546,23,473,100,188,46,394,0,11,6,39,26,15
101102605598,6380,67194,2003,1,2,1,1,2,39.9374234958787,116.481447851072,47,370,66,510,84,380,88,297,100,197,38,480,0,13,6,42,12,23
101102605600,4240,57916,1995,1,2,1,1,1,39.904402099556,116.225890445454,50,312,7,456,68,518,21,593,100,210,17,524,0,12,8,37,21,20
101102605626,5650,42658,2005,1,3,2,1,2,40.1399417733599,116.671300443773,51,427,6,529,77,442,17,505,72,99,32,267,0,14,11,29,25,19
101102605660,2140,41994,1995,0,1,1,1,1,39.7395660417003,116.139807455264,50,323,11,659,82,418,23,586,100,198,53,485,0,12,7,30,29,19
101102605672,3830,42943,2012,1,2,1,1,1,39.8101310257689,116.433875842417,26,380,3,461,66,449,24,529,86,174,35,414,0,10,6,47,15,19
101102605683,2960,36826,2005,0,2,1,1,1,40.174317797566,116.328661540069,19,393,3,352,20,450,1,350,25,253,6,287,0,0,0,0,0,0
101102605698,2900,61703,1996,1,1,1,1,1,39.8649714164274,116.411788613758,51,416,4,778,92,413,21,592,100,204,58,407,0,11,9,36,23,18
101102605736,5300,51946,2005,1,1,1,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102605738,4800,34902,2000,0,4,2,1,2,39.759158973405,116.14427828316,22,667,2,738,19,685,5,558,60,434,10,527,0,19,5,27,26,21
101102605739,8800,95705,2005,1,2,1,1,1,39.9039813251595,116.456152918962,25,503,5,668,82,445,18,538,100,214,30,479,23.025,12,8,37,21,19
101102605753,2620,43923,1995,0,2,1,1,1,40.971406352197,117.948355242379,50,316,9,563,92,275,52,605,100,203,54,346,0,0,0,0,0,0
101102605784,4100,60401,2005,1,1,1,1,1,40.0450066772894,116.430531676478,39,441,22,535,64,520,13,516,100,272,46,410,0,14,8,32,25,19
101102605787,4380,47906,2009,1,2,1,1,1,39.7766845564408,116.339839995445,48,246,17,691,46,474,5,500,91,113,34,397,0,14,7,32,24,20
101102605794,4200,83070,2016,0,2,1,1,1,39.9303767406934,116.434117205429,32,452,32,523,74,481,45,567,100,218,30,448,29.61435185,12,8,35,22,21
101102605795,4050,46060,2013,1,2,1,1,1,39.8321489109745,116.561913793501,8,317,1,419,6,530,1,639,39,421,12,659,0,10,3,46,15,24
101102605807,4700,49953,2009,1,2,1,1,1,39.7766845564408,116.339839995445,48,246,17,691,46,474,5,500,91,113,34,397,0,14,7,32,24,20
101102605808,7600,65209,2002,1,2,2,1,2,39.8388848837776,116.372612484603,37,354,12,453,34,327,4,552,96,212,22,488,0,14,8,34,22,19
101102605813,3500,53673,2004,1,1,1,1,1,39.929692613361,116.591553113413,47,384,4,513,79,446,16,527,96,236,37,353,0,10,9,39,21,18
101102605832,5350,39307,2011,1,3,1,1,2,40.2095027301984,116.674305849721,16,779,1,592,5,549,0,1000,12,666,3,764,0,0,0,0,0,0
101102605864,4680,46763,2004,1,2,2,1,1,39.8894716490406,116.673928227237,49,242,9,766,82,332,10,553,100,55,44,313,0,14,8,28,28,20
101102605879,3300,39981,2003,0,2,1,1,1,40.2141941419626,116.26007163755,50,329,1,768,48,487,14,560,100,316,24,413,0,0,0,0,0,0
101102605890,4000,37605,2014,0,3,2,1,2,39.7309025019623,116.176142491125,32,428,0,1000,64,504,3,802,71,224,18,568,0,13,7,30,31,16
101102605893,2650,44152,1982,0,2,1,1,1,39.7401796388906,116.340722566236,51,334,14,684,87,357,36,406,100,237,65,604,0,14,7,31,29,17
101102605914,2759,59992,2007,1,1,0,1,1,39.8448884788057,116.418153602364,33,480,5,487,57,546,13,585,100,300,34,374,0,11,7,32,24,23
101102605918,5950,84952,1998,1,2,1,1,1,39.8845846711959,116.358833190436,41,311,38,576,75,404,20,457,100,163,32,412,33.35328704,14,9,32,23,20
101102605924,7300,66924,2005,1,2,1,1,2,40.0400498386851,116.349288265002,47,491,20,616,100,443,31,585,100,264,46,377,0,15,10,30,25,18
101102605938,4180,74844,1990,0,2,1,1,1,39.9867056221913,116.389849979203,37,351,53,612,68,479,13,392,93,163,48,306,0,12,8,33,24,19
101102605950,5260,76688,1996,1,2,1,1,1,39.9835886829623,116.439140418451,38,459,12,692,100,334,97,523,100,126,33,498,33.45041667,14,9,29,27,18
101102605989,4100,72747,1982,0,3,1,1,1,39.9546418913237,116.464213766439,40,401,17,578,83,514,21,587,100,82,43,263,0,14,9,33,23,18
101102606004,4100,45145,1996,0,3,1,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102606027,5360,88889,1996,0,2,1,1,1,39.9789165650542,116.350689565005,35,564,17,662,100,333,21,539,100,153,41,505,39.14291667,13,8,32,27,18
101102606029,9200,75441,2003,1,3,2,1,2,40.0627695909999,116.323114004985,30,480,3,802,42,469,7,624,59,398,17,698,0,11,8,35,27,16
101102606039,7300,97399,2003,1,2,1,1,1,39.9264009391799,116.437218088677,29,500,34,506,85,437,37,496,100,157,56,427,0,10,8,38,21,21
101102606040,3050,59957,2005,0,2,1,1,1,39.9484034122381,116.233208191257,3,196,1,580,6,606,2,925,14,483,6,755,0,11,8,34,24,20
101102606041,5950,98429,1993,0,2,1,1,1,39.9211172719351,116.302488605052,30,375,14,674,88,489,22,600,100,197,50,458,29.17342593,16,7,25,33,17
101102606044,7850,90543,1988,1,3,1,1,1,39.9207055406563,116.307666606893,43,361,38,555,81,395,30,465,100,167,54,407,21.28087963,14,10,33,24,17
101102606062,4700,62953,2008,1,2,1,1,1,39.8450773136614,116.330930929279,6,770,2,989,70,447,7,481,86,180,33,488,0,14,7,33,26,17
101102606069,4950,44284,2003,0,3,1,1,1,40.0835452018035,116.359572656667,51,279,2,389,80,486,25,391,100,314,26,469,0,12,10,34,26,15
101102606101,4000,53851,1993,0,3,1,1,1,39.8567140384409,116.327225180101,41,463,0,1000,49,510,13,490,100,265,43,330,46.88013889,12,6,32,28,20
101102606102,5600,117131,1989,0,2,1,1,1,39.9203034978224,116.428640063362,48,492,43,339,100,460,75,435,100,141,45,466,36.4575,11,7,38,21,20
101102606123,7000,57476,2002,1,3,1,1,2,39.8647602933395,116.422048637089,53,372,4,538,90,474,26,583,100,201,50,402,0,12,10,39,21,15
101102606137,6100,58604,1999,1,3,1,1,1,39.9311475499992,116.51348597817,41,502,13,582,88,458,23,559,100,346,51,422,0,11,9,37,19,22
101102606141,11500,95113,1991,0,4,2,1,2,39.9051124757088,116.443359728889,50,506,32,367,85,551,22,542,100,260,52,360,0,12,8,36,23,19
101102606154,8600,68163,1998,1,3,2,1,1,39.9257754537155,116.260797064164,40,344,8,534,55,554,21,478,80,430,18,539,0,11,8,33,26,20
101102606185,4670,46992,2005,1,2,1,1,1,39.9005292191442,116.686429434782,50,354,6,497,77,490,23,638,100,92,38,373,0,45,0,20,30,5
101102606212,5450,76978,1998,1,1,1,1,1,40.0174835101239,116.357236280816,31,501,4,459,100,507,12,459,93,146,38,262,0,14,7,33,26,17
101102606236,8300,53209,2002,1,3,2,1,2,39.8740612929891,116.465958159858,53,244,28,440,76,535,18,727,100,71,50,339,37.87393519,13,10,32,25,17
101102606252,9600,36401,2001,1,4,3,1,3,40.0722341385701,116.415406118792,30,501,18,786,67,512,19,549,100,118,44,434,0,13,12,31,24,17
101102606282,9500,83021,2008,1,2,1,1,2,40.0543653875165,116.261412997218,36,541,6,565,6,562,3,713,33,556,12,552,0,14,7,36,29,12
101102606296,5560,46092,2005,1,2,1,1,2,39.9382105066353,116.686366731261,48,433,5,489,34,552,9,685,86,377,35,419,20.14671296,12,5,31,29,19
101102606303,6570,100000,1986,1,2,1,1,1,39.9792883282799,116.338743492299,45,434,19,636,97,423,20,593,100,123,34,512,27.6324537,15,9,31,25,18
101102606306,3450,33977,2006,0,3,1,1,1,39.7294066658361,116.355153541525,50,293,6,780,76,498,14,538,88,235,34,557,0,8,2,53,24,12
101102606318,6980,123540,1984,0,2,1,1,1,39.9702046348236,116.394119187817,47,421,16,505,80,458,14,538,100,107,28,358,23.06046296,13,7,35,25,18
101102606323,4700,105761,1985,1,1,1,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102606333,3930,54958,2004,1,1,1,1,1,39.9313483273019,116.196239270604,50,316,5,594,72,556,9,420,96,311,34,426,0,16,10,32,27,13
101102606334,9250,65870,2006,0,3,2,1,2,39.8267667635608,116.317384973561,10,556,0,1000,2,701,2,344,57,196,8,459,0,17,11,28,21,20
101102606353,4880,50967,2001,0,3,1,1,1,39.9262785504633,116.542580061671,15,566,9,679,42,540,14,641,95,312,38,404,0,11,7,33,28,18
101102606373,5750,107077,1998,0,1,1,1,1,39.9424591171314,116.365222697393,51,412,22,503,100,281,48,449,100,114,38,375,0,11,10,36,24,16
101102606374,6200,76733,1976,0,3,1,1,1,39.9340792501838,116.456875481779,51,394,50,481,79,470,38,553,100,188,75,651,40.6937963,11,10,35,20,22
101102606392,3250,48421,1990,0,2,1,1,1,39.8703131998675,116.391592742198,43,464,9,639,77,498,14,553,100,119,50,366,0,13,8,36,24,18
101102606395,4600,98082,1976,0,2,1,1,1,39.9174697358108,116.317904092638,45,258,34,566,63,513,11,471,100,253,33,493,0,11,8,37,19,23
101102606424,3500,38739,1996,0,3,1,1,1,40.1084606985228,116.43723080509,28,284,1,323,2,330,3,416,18,439,10,324,0,27,0,18,45,9
101102606426,3500,99376,2011,1,1,0,1,1,39.9414360997513,116.288151502689,40,465,11,565,76,408,16,666,81,409,19,587,30.19185185,14,8,32,28,16
101102606446,5300,48794,2004,1,2,1,1,2,39.8999418303274,116.260772411966,33,475,7,534,59,523,8,465,93,133,33,381,0,11,8,32,28,18
101102606472,4400,49550,2010,1,2,1,1,1,39.9336847488246,116.612526790883,26,333,11,559,58,531,6,362,100,152,47,462,0,11,7,36,25,19
101102606476,6250,45598,1999,0,3,2,1,2,40.0622180945963,116.33219096535,29,412,5,517,72,472,8,391,88,247,32,422,0,11,10,38,24,14
101102606497,3520,33435,1994,0,3,1,1,1,40.0473414876363,116.261092399168,18,633,4,569,11,513,4,551,51,309,19,532,0,13,6,42,16,21
101102606542,3800,41837,1999,0,3,1,1,1,39.7871309968708,116.441040673266,10,323,0,1000,11,435,2,496,53,261,19,442,0,20,0,40,26,13
101102606552,6200,70720,2000,1,2,2,1,1,40.0139819573856,116.479528253943,52,270,11,587,85,285,29,453,100,267,41,451,0,16,7,31,26,17
101102606557,8300,103234,1990,1,3,1,1,1,39.9169242242389,116.363445606552,52,325,21,556,69,685,33,265,100,205,29,441,0,14,8,34,22,20
101102606618,9670,74927,2001,1,3,2,1,2,40.0000221355713,116.387534561717,44,366,8,724,100,320,22,319,85,180,23,426,0,12,8,36,19,22
101102606619,2600,41929,2010,1,1,1,1,1,39.911218354764,116.585473880281,19,506,9,385,47,457,11,460,98,123,30,315,0,14,7,31,28,18
101102606620,4350,45356,1999,0,2,2,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102606624,7200,77746,2004,1,2,1,1,1,39.8822690444821,116.345893507396,22,422,3,654,54,600,13,494,100,360,27,587,29.3162963,13,8,34,23,20
101102606686,6800,59028,1997,1,3,1,1,1,39.8649187831876,116.423284461132,54,359,4,538,92,502,26,619,100,215,50,392,0,12,10,39,21,15
101102606719,5250,84284,2003,1,1,0,1,1,39.9729949026106,116.454787676045,45,396,31,518,89,286,23,454,100,171,45,302,37.63939815,12,15,32,22,17
101102606727,4390,65153,2006,1,1,1,1,1,39.8485303642817,116.367852251417,34,404,13,787,65,536,13,455,100,328,28,554,33.26907407,14,8,34,23,17
101102606728,3150,35354,2000,0,2,1,1,1,40.0889566368353,116.442759685961,41,441,3,391,33,701,9,629,90,212,44,406,0,10,8,35,25,20
101102606742,3800,67079,1997,0,2,1,1,1,39.9850866535546,116.476499386949,40,400,6,705,100,348,27,455,96,173,26,514,0,11,9,33,23,21
101102606788,8600,74855,2002,1,2,1,1,2,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102606802,2820,36960,1994,0,2,1,1,1,40.139118018989,116.666907969677,49,424,16,815,83,389,27,441,100,229,46,364,0,10,7,38,27,15
101102606810,13500,74422,1999,1,3,2,1,2,39.9536385041912,116.312979820781,29,472,15,639,100,348,13,595,100,228,39,441,0,11,9,31,28,18
101102606811,4350,49647,2003,0,2,1,1,1,40.0832736574633,116.353965330369,50,291,5,660,74,545,24,464,100,265,25,497,0,12,7,42,21,15
101102606818,6300,74566,1997,1,2,1,1,1,39.9858696096185,116.443098834918,30,432,4,728,100,444,42,847,99,308,27,460,24.69726852,14,9,29,27,18
101102606838,4580,70321,1985,0,2,1,1,1,39.940865623395,116.472863189076,43,404,49,482,80,539,84,454,100,156,37,445,0,10,8,34,22,23
101102606843,3700,58058,2002,1,1,1,1,1,39.929692613361,116.591553113413,47,384,4,513,79,446,16,527,96,236,37,353,0,10,9,39,21,18
101102606860,7990,61847,2006,1,3,2,1,2,40.0464759399526,116.423011096884,33,411,21,527,58,353,19,483,100,90,54,328,26.11657407,11,8,38,23,18
101102606887,3400,55647,2000,0,1,1,1,1,39.8455984339215,116.388621685656,42,334,15,605,74,520,25,483,100,158,45,343,0,11,8,40,22,16
101102606898,3600,67102,1984,0,2,1,1,1,40.0061490771668,116.384874564119,51,352,11,572,84,332,28,505,93,220,23,544,29.23384259,8,10,42,18,20
101102606918,3380,44155,1999,0,2,1,1,1,39.9333048593011,116.695305742441,39,493,6,642,21,596,5,582,67,233,19,575,31.61027778,15,7,32,28,15
101102606953,2600,24692,2011,0,2,2,1,1,40.2161024248889,116.733190580782,19,542,0,1000,5,611,0,1000,7,743,8,647,0,0,0,0,0,0
101102606958,3800,61212,2006,1,1,1,1,1,39.906246898906,116.519119782023,32,399,34,511,66,473,6,649,100,277,48,513,0,10,6,40,23,20
101102606961,3180,36721,1999,0,2,2,1,1,40.1356473396556,116.427875229881,18,503,0,1000,24,597,4,695,49,558,21,649,0,17,5,34,26,17
101102606969,4530,30642,2003,1,3,1,1,2,40.082678017604,116.41661991818,26,493,7,709,69,477,22,429,100,187,31,341,0,14,7,36,22,19
101102606972,10000,64872,2000,1,3,2,1,2,40.0058495538078,116.483364974267,48,304,11,614,84,329,33,420,100,137,57,254,49.24615741,12,8,34,21,22
101102606982,3300,30847,2003,0,3,1,1,1,39.7819285770821,116.229489734649,15,534,1,274,44,481,1,377,19,493,2,529,0,40,0,40,0,20
101102606997,6700,66049,2008,1,2,1,1,1,39.8450773136614,116.330930929279,6,770,2,989,70,447,7,481,86,180,33,488,0,14,7,33,26,17
101102607016,5450,51965,2006,1,2,1,1,1,39.9349850029253,116.201453607107,50,349,4,474,80,474,12,669,100,217,45,375,28.37763889,12,6,35,24,20
101102607023,4800,75177,2003,1,1,1,1,1,39.8754564641133,116.379149276833,51,355,48,524,84,444,22,498,100,173,48,422,0,10,7,37,21,22
101102607055,7900,51865,2008,1,3,2,1,2,39.7656384313626,116.332902586805,52,385,11,836,49,578,7,597,83,397,23,662,0,11,8,41,20,17
101102607060,13200,97131,2001,1,3,2,1,2,39.9603709958705,116.289590013201,40,524,30,640,83,431,16,518,100,220,39,507,32.61138889,12,13,33,22,18
101102607062,3490,37455,1998,0,2,2,1,1,40.1084606985228,116.43723080509,28,284,1,323,2,330,3,416,18,439,10,324,0,27,0,18,45,9
101102607076,14800,93506,2001,1,2,2,1,2,39.9629402948589,116.294240351283,29,534,28,233,80,360,14,617,100,123,38,233,0,13,8,33,27,17
101102607080,4200,61957,2001,1,2,1,1,1,39.8753250252448,116.35346196847,36,358,24,645,90,597,14,745,72,174,21,589,0,13,8,31,26,20
101102607106,4300,35891,2014,0,3,2,1,2,39.7747468343009,116.592252057082,23,404,0,1000,4,699,0,1000,20,493,6,594,0,0,11,44,33,11
101102607112,10800,75105,2006,1,3,2,1,2,40.0188462881627,116.468834337372,42,420,18,504,77,377,17,478,100,281,35,349,0,12,12,45,16,13
101102607126,4200,49290,2013,1,2,1,1,1,40.1351011449276,116.431274038846,18,383,0,1000,19,530,1,857,53,365,23,550,0,17,5,34,26,17
101102607150,2900,68397,2006,1,1,0,1,1,39.9348344666747,116.513227281454,47,474,11,589,92,487,25,620,100,201,51,376,0,10,8,42,23,14
101102607153,5580,67892,2004,1,2,1,1,1,39.8485303642817,116.367852251417,34,404,13,787,65,536,13,455,100,328,28,554,33.26907407,14,8,34,23,17
101102607164,29990,98619,2010,0,4,2,1,3,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102607203,3330,46869,2009,1,2,1,1,1,39.8765597846723,116.461618396532,54,314,20,467,75,449,24,600,100,286,46,372,28.02513889,12,8,35,24,19
101102607204,2700,34439,2011,1,2,1,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101102607215,4490,49912,2008,1,2,2,1,1,39.8027967853563,116.472056790999,6,317,0,1000,12,345,5,367,52,200,9,493,0,17,6,30,24,19
101102607217,26000,100101,2014,1,4,2,1,3,39.8733257725648,116.477644367152,47,386,14,488,69,731,20,576,100,273,40,476,0,17,7,31,26,16
